"","subject","filename","word","vowel","start","end","duration","f0_20","f0_50","f0_80","f1_20","f1_40","f1_50","f1_60","f1_80","f2_20","f2_40","f2_50","f2_60","f2_80","f3_20","f3_40","f3_50","f3_60","f3_80","Analyst","Date","Settings","Praat.Version","OS","group","language","time","age","sex","city","country","education","history_welsh","history_other","use_welsh","use_other","proficiency_welsh","proficiency_other","attitudes_welsh","attitudes_other","score_welsh","score_other","dominance","hz.max","f1_norm","f2_norm","f3_norm","syll_type2","unpred","length"
"266","ar_002","welsh_002_production_w_20171102","hed","e",320.869394432619,320.980762484366,111.368051746296,176.768826247024,186.488753431999,178.190903649046,549.680311365306,550.94332001704,554.261570145332,549.9754675592,506.462777046996,1927.21531900134,1902.55746204806,1886.64364609281,1841.41591042285,1819.88829383189,2692.52215740697,2636.09507800386,2637.12132318083,2640.10885893549,2695.7206580119,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.781303098017189,0.443614859122765,0.778503371712799,"voiced","predictable","long"
"267","ar_002","welsh_002_production_w_20171102","hed","e",324.33074559286,324.455759485206,125.013892345236,159.176646185184,177.507811843728,171.202769739585,559.112747973844,555.386863553403,548.28290354908,546.968973179453,510.722567612389,1949.44387351181,1897.58601050129,1907.63504532746,1891.93325340613,1847.40015590592,2721.18338787099,2631.42060531299,2636.20741808758,2645.1045663296,2657.0795019374,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.792148420523789,0.454679736064492,0.778156757592102,"voiced","predictable","long"
"284","ar_002","welsh_002_production_w_20171102","cot","o",379.71633874893,379.799734232676,83.3954837455053,138.892581363877,128.609201750613,122.827167439998,561.465932057789,554.28924164282,542.295690743625,562.442243650808,627.198241431965,878.957009337462,890.220674554886,912.082461621866,905.403886602631,951.211758423766,2526.73958930219,2606.45028018817,2570.40349202644,2601.57853082841,2660.93637736983,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.803128414058097,-0.283209417182461,0.752878344740109,"voiceless","predictable","short"
"285","ar_002","welsh_002_production_w_20171102","cot","o",382.546733222551,382.708218978181,161.485755630224,173.742740527289,178.702339268309,170.587227649016,554.45606670465,580.707050287244,584.757109474415,571.010981860892,475.138027894603,992.837478751065,975.859669848049,958.36580487382,981.649007214241,1073.88850406033,2530.71714147532,2568.76176694398,2586.80701534254,2627.36319130563,2628.58739853279,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.727743258080435,-0.233710274278412,0.759239759931609,"voiceless","predictable","short"
"286","ar_002","welsh_002_production_w_20171102","cot","o",386.040753128411,386.173761817547,133.008689135692,151.770322767995,149.351194803232,151.219032151135,639.763078138477,631.255613715123,608.078659103058,564.607255759406,525.371752359217,933.985657619605,942.184580210035,976.41856660061,1034.2146114254,1125.86669591069,2532.1201442548,2580.33838829713,2612.30532661785,2616.15253710245,2587.5242014884,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.688635574491419,-0.215048467913124,0.769048555755143,"voiceless","predictable","short"
"287","ar_002","welsh_002_production_w_20171102","cot","o",389.759147140337,389.887286042803,128.138902465877,179.737584348843,176.732068270359,162.717475388095,522.143047220728,551.175089064838,527.385933865353,520.093018906928,547.225288214009,916.563065121591,932.619215144962,931.003609161808,970.811386424774,1111.05347345777,2563.34020048384,2611.97163024889,2636.38662653031,2657.19282523724,2561.45518028087,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.831007218764962,-0.262676667694061,0.778224734925947,"voiceless","predictable","short"
"292","ar_002","welsh_002_production_w_20171102","het","e",406.317962714027,406.415629199182,97.6664851542636,151.279042682231,145.900397038765,134.044362452784,621.287419064736,612.578183899873,614.124049281622,609.382418849475,547.737974179557,1932.38860532619,1901.69550028499,1886.61102437859,1876.52414411788,1911.40987477541,2626.32142340984,2619.74789406772,2610.91860131268,2600.1994577017,2657.3855790062,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.678742879212809,0.443597568101051,0.768517571306885,"voiceless","predictable","short"
"293","ar_002","welsh_002_production_w_20171102","het","e",409.02668035679,409.147127817113,120.447460323248,181.09091203532,188.837496534347,187.160824403952,619.676661791752,618.028261649329,596.772158774023,575.594049609879,528.858950940234,2051.3898611388,1973.96684781509,1891.54338854443,1939.10665193511,1904.84365271693,2775.14611074091,2626.06397877326,2663.06715082589,2694.91522743711,2611.49775558493,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.707404424660771,0.446208560892176,0.788293980113716,"voiceless","predictable","short"
"294","ar_002","welsh_002_production_w_20171102","het","e",412.224039014627,412.34004013116,116.001116532856,157.07371765197,168.785871080344,171.568960203074,582.282407837287,570.315489527067,544.700596853061,538.894455718129,495.36774624403,2001.29444537809,1922.50656163095,1935.54226585682,1933.35328428912,1890.12850660883,2683.12764746807,2587.26753827763,2618.98932244779,2674.41426843267,2698.04006648017,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.798703541478897,0.469202985342335,0.771603945927383,"voiceless","predictable","short"
"295","ar_002","welsh_002_production_w_20171102","het","e",415.630155094024,415.719809585095,89.6544910712009,193.595723583988,195.759492795018,185.663743608638,642.480637908069,595.222005812021,573.922770667477,554.038915446936,506.473005394353,2011.8561528712,2004.59679380792,1986.65663999472,1974.09781505276,1958.85341219076,2649.6893264475,2668.47084109334,2679.64961918368,2695.38218084216,2721.19442522748,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.746444980222337,0.495268602781706,0.794501504232913,"voiceless","predictable","short"
"296","ar_002","welsh_002_production_w_20171102","ffid","i",419.027326200032,419.090305537268,62.9793372366407,164.291227941343,161.517932910062,152.934086141002,332.264120427829,332.04334559721,335.565925001578,330.165088122351,305.81441387854,2176.44931782606,2202.30598965446,2229.28924282839,2214.44400912256,2158.54343894675,2715.91358186151,2807.81519146436,2860.22657702568,2830.72246944396,2824.81739490123,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.28312138673651,0.610498266847113,0.859716301797874,"voiced","predictable","long"
"297","ar_002","welsh_002_production_w_20171102","ffid","i",422.218607139825,422.281870748299,63.2636084736759,177.971837956087,196.861387979912,195.994929712774,341.322863929336,317.218019681161,289.070685707745,307.816072268884,308.963569932436,2211.01227884095,2185.77536224375,2182.23524120923,2204.34474471923,2229.94367803946,2619.71705755219,2789.13693582859,2849.91829391731,2896.5812884691,3047.90884268568,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.43226857618444,0.589165148871031,0.856105782436474,"voiced","predictable","long"
"298","ar_002","welsh_002_production_w_20171102","ffid","i",427.224824454126,427.28305395114,58.22949701394,162.325955767988,167.526608381226,183.50484532886,311.289804315463,316.084346437718,314.191851908577,311.481976543947,316.566095820791,2250.14484269751,2385.97629530067,2366.15877561742,2323.56039118537,2262.66386246267,2554.5213886366,2849.8806882111,2926.67907460709,2971.69871856301,2920.78869366562,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.34893602894708,0.67008332786491,0.882683815952924,"voiced","predictable","long"
"299","ar_002","welsh_002_production_w_20171102","ffid","i",430.934725683783,430.9993219159,64.5962321170259,216.332049252714,222.64290906441,219.365969335858,288.975687367728,279.155287060912,277.098673574532,279.260229032053,277.351147122101,2300.16142359297,2242.40779104416,2232.66498556743,2222.74555942481,2195.52256612268,2827.65369896748,2864.05337178109,2879.25267875195,2882.56318350157,2848.5522807293,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.47456615656835,0.612011390115672,0.866346231298751,"voiced","predictable","long"
"300","ar_002","welsh_002_production_w_20171102","byd","ɨ",434.041247413807,434.158083900226,116.836486419401,168.515473601164,151.250423522001,123.845454501836,322.594205457814,315.943666846724,299.095962280554,288.455060456506,262.686184150622,2267.29149970426,2346.85086006432,2333.09618154174,2362.97046425776,2391.11617964739,2868.64516715007,3033.95613810372,2968.14725604811,3010.692940502,2991.77544429911,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.39817535563305,0.656011676107572,0.896753396013654,"voiced","predictable","long"
"301","ar_002","welsh_002_production_w_20171102","byd","ɨ",437.494515594215,437.675136054421,180.620460205943,163.341890241121,204.619921528413,235.9951099468,289.124581825464,270.60396652662,269.994976083336,279.017580743105,297.425658136742,2221.10163981872,2292.01532400182,2321.93381071297,2357.96766085979,2289.20544415892,2819.59412067451,2837.59494220487,2882.06753933003,2908.13606484934,2801.86477499311,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.50053646988782,0.651215834945662,0.867323389552591,"voiced","predictable","long"
"302","ar_002","welsh_002_production_w_20171102","byd","ɨ",440.921326372593,441.069150739661,147.824367067812,148.658590228864,178.586793252544,186.33684622923,291.698303160056,293.50966606241,298.010792575288,310.137174988841,259.709182834086,2230.22243488493,2343.51019921759,2110.95157654741,2070.07362782513,2270.79376005823,2890.86597171603,3126.10275047967,2655.35942014671,2425.04969791831,2793.90618185409,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.40181011906913,0.555954287338698,0.785395477719228,"voiced","predictable","long"
"303","ar_002","welsh_002_production_w_20171102","byd","ɨ",444.79928095518,444.941019413613,141.738458432996,188.339548616462,203.584084284833,205.942633822412,312.52307604592,293.175992173118,271.577861842297,285.424382579054,333.719358816314,2270.24590035099,2245.77735312043,2339.06164544498,2371.20529996666,2245.0285579191,2830.98452078075,2731.55190212335,2925.12167096324,2975.83483492679,2934.06663660839,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.49469093940546,0.658565300092837,0.882151534097019,"voiced","predictable","long"
"308","ar_002","welsh_002_production_w_20171102","ffo:n","o:",460.925763598612,461.177429638522,251.666039909991,147.287726757501,157.242005215949,130.303269546308,619.137184357608,695.640294957631,672.214740190634,696.740375954614,662.199736034478,881.105536317414,804.175410683353,851.920193993374,820.567993343934,827.659302595629,2682.51596919621,2924.8163327534,2935.71502175303,2953.73747102462,2695.85756420638,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.58836197828252,-0.351446968194082,0.885766499973509,"long","unpredictable","long"
"309","ar_002","welsh_002_production_w_20171102","ffo:n","o:",463.932117009974,464.203000412286,270.883402311937,148.581218948809,164.043686423146,152.897947143087,586.700793893278,626.674662603213,641.997657535911,593.912443029414,618.515889583046,885.167418889037,812.798164010758,832.505911343289,837.25430298397,973.285635500551,2665.01868466168,2866.55717904866,2970.92535318624,2973.73844527595,2823.16585602813,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.634355166628974,-0.374499499072272,0.897688928384965,"long","unpredictable","long"
"310","ar_002","welsh_002_production_w_20171102","ffo:n","o:",467.350793489591,467.557178769434,206.385279842663,143.009841937634,157.068346262749,153.946424924366,646.162366732656,678.530441074354,635.509498813235,603.062614546786,650.354858242348,878.385539972746,851.687634730895,865.104547068425,859.568599465838,995.884430741947,2697.51132468117,2863.52811268439,2958.87902925074,3043.20464617795,2827.37238066977,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.644512784104801,-0.336089458322946,0.893625947642223,"long","unpredictable","long"
"311","ar_002","welsh_002_production_w_20171102","ffo:n","o:",470.339678601265,470.573552710096,233.874108830946,174.532176711515,183.390264942966,174.228098440538,571.38896568309,625.745198953556,684.835950566022,700.243476081302,621.99465003927,898.368449055448,909.781082790035,915.580564118889,921.876006387978,1031.0104976432,2578.93449820169,2768.97967717863,2740.15274960758,2786.71914317988,2084.83446945952,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.569760500258765,-0.279381461241677,0.816829124245896,"long","unpredictable","long"
"319","ar_002","welsh_002_production_w_20171102","cwt","u",496.742177764034,496.840564793818,98.3870297838507,219.292109572576,221.416299512029,208.733824121189,384.362216152908,406.793471794392,410.424909740842,409.971220977993,377.355903797326,862.286590081108,892.228065335553,901.879716545304,929.187444625364,1076.73404364761,2390.69596910168,2443.85263065959,2457.01086643182,2493.79897649072,2501.94338994781,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.08174683335009,-0.294458662389197,0.707760973539252,"voiceless","predictable","short"
"320","ar_002","welsh_002_production_w_20171102","cwt","u",499.348909222091,499.48382063492,134.911412829637,221.411734573236,242.965790819229,256.308740755004,361.525909395532,426.533803133982,426.96658400584,420.848050780102,367.643554858613,743.858878739909,810.250541925875,819.051932720514,909.809396146556,1047.27925414867,2426.32636830506,2584.47774977603,2610.78135039537,2590.22808311886,2572.80578114702,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.04223406904555,-0.390792329856417,0.768465001868345,"voiceless","predictable","short"
"321","ar_002","welsh_002_production_w_20171102","cwt","u",502.543496119314,502.694585406301,151.089286986916,172.577835032468,196.088547626772,209.729520403896,349.746892089309,343.328148267186,364.330424778052,343.206399459274,332.06379829089,763.333332917612,800.997167128697,808.968905054796,843.642629325559,1054.18226447588,2433.92361403181,2483.02794329376,2543.33060792121,2484.02518200119,2496.18082122501,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.2008786053636,-0.40317934156795,0.742289942404886,"voiceless","predictable","short"
"322","ar_002","welsh_002_production_w_20171102","cwt","u",506.243048198002,506.390763760049,147.715562046812,216.743617459542,232.180321118174,232.153244530653,302.402448714788,317.220232074986,333.316044459782,343.295527463835,301.985061601819,644.772362324516,660.134623514188,711.71749826085,806.630499714115,981.906543714887,2512.09116390442,2538.89079272145,2549.87953042205,2568.74672458145,2531.60181256345,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.28984869926607,-0.531258761042771,0.744861572450422,"voiceless","predictable","short"
"344","ar_002","welsh_002_production_w_20171102","lle:n","e:",865.022867712676,865.227058218636,204.1905059599,132.353493615237,137.9664632059,142.254720923259,668.919007248843,704.242737132339,690.474337242455,662.531468010377,624.620282760841,1970.96167296674,1990.88492236458,1988.3831863475,1983.08293733607,1965.50848654072,2711.36873524358,2830.72305232303,2857.41809227949,2856.78572804347,2777.97934056808,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.561561014926365,0.496137296700148,0.858733909524658,"long","unpredictable","long"
"345","ar_002","welsh_002_production_w_20171102","lle:n","e:",867.97036000398,868.219286129085,248.926125105072,153.833439643286,152.193284195954,144.121620200387,579.286244928574,627.040600822282,619.554093664271,602.332125753526,636.008190053252,1983.36587722144,1308.27100801798,2008.30966946468,1989.27007061724,1888.97044001657,2803.93339515504,2559.319575745,2388.30553939625,2257.01814119764,2767.16445977209,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-0.669939806093588,0.506108865167844,0.679399592534423,"long","unpredictable","long"
"346","ar_002","welsh_002_production_w_20171102","ffit","i",870.831564222527,870.909295704295,77.7314817686374,207.475269981822,209.190423096331,205.487051743222,320.868509169227,307.303569591516,299.824115912004,293.502442935849,282.234049296394,2216.54050503169,2274.33034250596,2294.40600477578,2318.73470854561,2271.434870819,2644.85686700258,2716.55853885145,2801.20134722454,3165.54521187849,3018.22279265298,NA,"Sun Apr 29 12:13:39 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WS","welsh",43062.54571,"26","M","Trelew","Argentina","College (B.A, B.S.)","19.068",43.584,0,54.5,0,49.94,NA,54.48,"19.068",202.504,"-183.436",5000,-1.39574379918093,0.639289445931812,0.838863835112429,"voiceless","predictable","short"
