subject,word,vowel,start,end,duration,f0_20,f0_50,f0_80,f1_20,f1_40,f1_50,f1_60,f1_80,f2_20,f2_40,f2_50,f2_60,f2_80,f3_20,f3_40,f3_50,f3_60,f3_80,age,sex,f1_norm,f2_norm,f3_norm,v_length
uk_032,hem,e,473.6524,473.7702,117.7702,221.8019,211.8414,199.5504,867.901,848.7603,837.2711,822.9255,792.1657,2210.509,2149.908,2101.101,2078.651,2039.208,3462.701,3604.45,3507.888,3294.314,3051.826,38,F,-0.536229111,0.383839749,0.896392402,short
uk_032,hi:m,i,487.5801,487.7999,219.7678,226.968,217.8814,197.0043,285.7252,306.4196,320.2525,321.7584,385.8059,3046.32,3053.917,3018.601,2975.659,1957.857,3909.594,3992.977,3924.838,3807.01,3003.532,38,F,-1.497267276,0.746171734,1.008703332,long
uk_032,hum,?,491.9403,492.0751,134.7965,211.5722,196.1085,187.8509,407.5143,416.5654,436.2244,447.6316,454.9151,2392.403,2404.568,2364.691,2354.027,2287.129,3395.579,3310.676,3398.805,3406.42,3303.965,38,F,-1.188220234,0.502025613,0.864802155,short
uk_032,hom,o,506.6179,506.7242,106.3503,215.9086,205.4754,195.2949,851.1686,833.8197,820.3463,811.9078,777.3425,1770.598,1533.335,1537.054,1583.266,1582.775,2700.392,2585.894,2569.869,2564.568,2422.885,38,F,-0.556650455,0.071245853,0.58523318,short
uk_032,ho:m,o,518.2678,518.5093,241.5245,202.193,188.1725,181.9916,704.4148,777.1039,777.8609,758.3275,718.7238,1622.156,1155.734,1081.778,1081.762,1751.099,2190.165,2287.717,2274.398,2216.364,3099.684,38,F,-0.609829307,-0.280015761,0.463093657,long
uk_032,hymy,<U+0259>,530.4691,530.5255,56.40389,241.9138,230.4696,220.3061,557.7935,572.8438,571.1874,546.5756,469.5636,1677.4,1646.541,1617.206,1576.795,1530.55,2656.692,2712.448,2689.838,2666.107,2631.012,38,F,-0.918659672,0.122078224,0.630859224,short
uk_032,hwm,u,549.0245,549.148,123.4929,251.2537,224.5794,202.3927,555.2694,586.0654,628.5629,702.5159,685.4234,1557.766,1842.111,1878.056,1868.709,1742.415,2584.465,3097.852,3080.717,2919.372,3328.205,38,F,-0.822940921,0.271615455,0.766540618,short
uk_032,he:m,e,556.0244,556.302,277.5984,215.0071,192.2716,180.7842,569.4771,584.9513,581.2264,595.8155,652.6505,1868.004,2167.863,2618.333,2629.604,2471.923,2700.119,2728.952,3640.035,2976.588,3160.316,38,F,-0.90123667,0.603916111,0.933371552,long
uk_032,hu:m,?,558.04,558.2688,228.8429,215.0016,196.3761,178.2995,338.9874,376.8946,376.8961,370.3126,360.0336,2184.932,2203.869,2130.846,2126.264,2085.694,3458.394,3387.824,3316.101,3247.298,3153.367,38,F,-1.334407471,0.397897339,0.840167951,long
uk_032,hi:m,i,566.2214,566.4319,210.5792,211.5462,199.201,185.6642,343.2975,371.8622,383.2762,398.271,438.068,473.8002,925.1994,1348.087,1477.102,2709.808,2955.691,3038.657,2977.033,3057.148,3403.171,38,F,-1.317621145,-0.059935194,0.732305422,long
uk_032,hom,o,605.5454,605.6753,129.898,223.9889,208.6292,190.5845,871.3545,876.0812,920.258,922.3802,890.7487,1268.21,1261.418,1245.178,1245.282,1188.7,2744.702,2778.778,2770.999,2735.307,2713.521,38,F,-0.441722958,-0.139343253,0.66058616,short
uk_032,hwm,u,613.898,613.9658,67.74854,202.323,193.6415,187.9506,451.584,456.6389,455.4411,446.0592,385.2337,798.4048,782.7493,778.1997,770.7915,756.0834,2911.199,2927,2940.763,2928.418,2795.146,38,F,-1.145110624,-0.609393848,0.720047327,short
uk_032,hu:m,?,642.9008,643.1491,248.2293,206.0443,193.4573,177.7606,272.2511,319.4324,328.0466,327.9583,365.7214,2382.196,2358.76,2314.69,2273.094,2228.907,3514.557,3513.153,3489.849,3420.735,3324.874,38,F,-1.473221352,0.480654025,0.891236724,long
uk_032,hum,?,708.2721,708.4114,139.2604,205.6362,189.3505,178.388,497.3167,511.0382,510.6311,492.0696,458.825,2322.969,2334.085,2332.007,2316.73,2277.433,3208.416,3187.054,3179.18,3153.644,3031.07,38,F,-1.030729612,0.488107526,0.798001557,short
uk_032,hem,e,720.4154,720.5322,116.8353,191.3945,185.2261,181.8606,875.4061,871.899,864.7589,847.0795,760.1349,2017.499,2023.202,2000.213,1980.739,1929.808,2730.75,2745.672,2727.256,2699.409,2687.928,38,F,-0.503926284,0.33463193,0.644674231,short
uk_032,hymy,<U+0259>,747.8868,747.9659,79.07547,219.4501,213.2781,210.5303,650.8295,640.1755,638.8807,628.6218,580.8748,1536.524,1548.261,1568.285,1583.058,1554.477,2814.552,2767.573,2748.274,2743.784,2739.816,38,F,-0.806659285,0.091360921,0.652351334,short
uk_032,hi:m,i,754.0583,754.3069,248.5993,221.6771,199.4273,179.0513,309.4686,316.6198,356.7264,369.5713,365.6093,2950.636,2967.843,1287.375,1295.074,883.02,3861.322,3888.732,3269.989,2996.099,2970.535,38,F,-1.389407922,-0.106016483,0.826164876,long
uk_032,hu:m,?,755.8314,756.0783,246.8368,210.1692,194.1076,180.8893,312.0956,351.1761,348.6569,342.9539,357.1923,2283.878,2203.922,2196.048,2208.154,2080.902,3382.979,3354.405,3312.706,3305.295,3121.588,38,F,-1.412288679,0.428037637,0.839143634,long
uk_032,him,i,775.7462,775.8433,97.06444,229.3501,216.5129,206.4486,454.1222,435.7918,431.7206,431.9049,428.4863,2570.218,2647.552,2621.731,2581.994,2357.688,3195.493,3219.688,3166.981,3114.715,2865.39,38,F,-1.198598404,0.605213042,0.794157024,short
uk_032,he:m,e,777.7022,777.9369,234.7657,208.272,204.6093,196.3739,630.7177,639.6945,647.796,659.412,706.5443,2512.146,2480.925,2452.926,2438,2313.659,3198.252,3115.73,3054.548,3065.645,2921.964,38,F,-0.792801192,0.538659853,0.758009883,long
uk_032,hi:m,i,105.4833,105.6806,197.3685,228.5763,213.8376,198.9529,620.0398,594.2498,306.6296,308.9684,352.8499,2517.319,2744.564,1075.621,705.9941,2830.07,3486.331,3627.805,2893.307,2976.061,3207.248,38,F,-1.540736519,-0.285723575,0.703778394,long
uk_032,he:m,e,117.1371,117.3643,227.1354,211.36,200.1138,180.6896,600.3875,596.4525,604.497,623.2389,647.545,2220.917,2638.937,2633.937,2614.064,2509.915,3216.2,3657.38,3498.183,3339.819,3164.892,38,F,-0.861980316,0.609857941,0.893621946,long
uk_032,hu:m,?,120.8029,121.0072,204.2691,216.3934,199.3612,186.0382,356.6451,315.2445,340.9591,356.1937,342.6762,1961.026,2307.205,2362.551,2315.919,2215.518,3186.456,3482.659,3428.726,3438.42,3364.526,38,F,-1.434614495,0.501120223,0.873567019,long
uk_032,hwm,u,122.6231,122.7204,97.32106,193.639,195.7066,194.9009,450.9451,475.3329,476.8551,466.9401,459.4568,1764.711,1618.595,1495.96,1445.15,1531.036,3370.504,3281.274,3257.363,3151.077,2990.419,38,F,-1.099164352,0.044146397,0.822296228,short
uk_032,hom,o,131.5954,131.6959,100.518,198.6172,191.3923,183.836,765.9131,773.1022,769.1218,758.6436,733.5687,1416.027,1679.513,1649.15,1552.981,1609.39,2315.551,2448.792,2460.8,2419.62,2295.46,38,F,-0.621127679,0.141638259,0.541864756,short
uk_032,ho:m,o,135.7163,135.9663,250.0142,196.5728,181.5198,170.6368,691.9661,705.202,702.6088,670.1347,683.1946,1525.454,1579.265,1678.139,1727.493,1944.972,2202.124,2176.988,2134.976,2056.629,2151.514,38,F,-0.711576759,0.159063697,0.399833661,long
uk_032,him,i,165.4213,165.5113,89.99453,213.4836,200.3667,186.5175,610.7292,583.9335,564.6578,553.9863,521.5508,2476.519,2480.703,2500.166,2474.863,2284.013,3293.767,3321.392,3298.621,2692.455,2955.159,38,F,-0.93015714,0.557735385,0.834882758,short
uk_032,hymy,<U+0259>,167.5136,167.5565,42.92688,261.2689,255.5026,249.0385,680.1955,670.102,650.0222,633.7587,582.385,1552.752,1606.068,1602.783,1581.266,1526.189,2944.292,2908.383,2848.847,2817.872,2774.368,38,F,-0.789370507,0.113119749,0.688292606,short
uk_032,hem,e,188.6326,188.7548,122.174,199.6144,190.9801,183.1361,876.1043,868.3446,862.2794,848.6439,781.594,2168.92,2230.586,2239.315,2177.832,2055.94,3168.958,3060.871,3136.787,3192.307,3001.421,38,F,-0.506797675,0.447548271,0.784577283,short
uk_032,hum,?,190.5418,190.6656,123.7838,201.5851,190.677,185.0333,395.9811,414.8734,409.0908,410.3909,388.6047,2366.49,2350.339,2357.791,2355.204,2280.071,3278.99,3280.835,3269.362,3279.007,3212.045,38,F,-1.252439887,0.499103419,0.825973114,short
uk_032,hem,e,210.8278,210.9662,138.3671,200.3329,189.1746,190.7691,829.226,845.0493,857.547,839.51,771.4436,2221.477,2282.332,2239.461,2230.915,2093.422,3125.559,3159.14,3004.575,3094.363,2836.481,38,F,-0.512301035,0.447613467,0.741514383,short
uk_032,hi:m,i,234.913,235.1439,230.9325,208.0525,189.7792,184.9841,289.0035,368.5227,377.356,364.0418,418.3347,1756.41,3095.328,3024.186,2992.017,2919.785,3136.271,3931.91,3949.02,3784.526,3519.631,38,F,-1.333187985,0.74802022,1.014845702,long
uk_032,hw:m,u,152.2747,152.4827,207.9543,214.0283,204.1116,189.8476,399.7806,378.2178,393.1702,402.8191,488.0479,1314.7,1211.16,1464.509,1710.904,1804.472,2807.711,2628.318,3078.526,2747.409,3101.653,38,F,-1.292134427,0.022898288,0.765829166,long
uk_032,hw:m,u,294.6191,294.8334,214.2617,224.583,212.7077,198.5977,400.4804,400.8734,393.9856,399.1337,417.6135,1198.608,1167.402,1201.114,1243.814,1264.09,2523.632,2419.943,2456.576,2583.735,2672.666,38,F,-1.290062663,-0.175372285,0.540146766,long
uk_032,hw:m,u,396.48,396.6658,185.7837,212.5373,207.2579,196.0723,463.258,477.0512,474.2501,455.5637,431.0843,1212.318,1214.806,1398.067,1346.461,1533.461,1630.815,1461.673,1785.903,1939.005,2116.126,38,F,-1.104642204,-0.023531176,0.221302425,long
uk_032,hw:m,u,520.4705,520.6241,153.5579,227.1184,215.9934,201.4126,418.777,427.7707,419.691,415.5715,413.1917,1289.227,1546.387,1558.465,1679.109,1579.251,2249.551,1614.462,1643.406,2165.243,2242.056,38,F,-1.226858297,0.085079618,0.138149173,long
uk_032,hw:m,u,611.5104,611.5821,71.72303,225.7116,224.3006,218.9339,465.736,498.0042,501.7203,283.0813,303.4143,857.2362,2239.548,2102.709,934.6857,483.2106,2293.195,3385.215,3301.656,2561.768,2299.886,38,F,-1.04833423,0.384604769,0.835802416,long
uk_032,hw:m,u,771.8671,772.0676,200.5109,232.3163,225.1348,213.2868,373.1253,362.5363,353.2888,448.9866,493.711,658.3915,586.9255,568.0007,665.0977,2275.962,2795.738,2807.722,2914.389,2938.382,3361.513,38,F,-1.399091171,-0.924254372,0.711038448,long
uk_032,he:m,e,206.6208,206.8665,245.7171,192.5308,188.8802,186.5221,570.6348,573.6668,575.098,575.1927,631.453,1795.806,2611.561,2623.882,2594.264,2408.459,2977.661,3283.039,3258.747,3069.211,3018.734,38,F,-0.911836562,0.606033156,0.822721021,long
